Age,JobLevel,MonthlyIncome,YearsAtCompany,StockOptionLevel,DistanceFromHome,OverTime,WorkLifeBalance,JobSatisfaction,Attrition
40,2,6130.0,5,1,4,No,4,2,No
34,4,13581.0,2,2,21,No,4,4,No
26,2,5760.0,0,1,3,No,3,2,Yes
32,2,5979.0,6,0,7,No,3,1,Yes
37,4,13160.0,2,2,9,No,3,2,No
48,5,20942.0,14,3,25,No,4,4,No
38,4,13942.0,7,3,9,Yes,2,2,Yes
27,2,5486.0,0,0,18,No,4,2,Yes
34,1,3951.0,6,0,24,No,3,2,Yes
25,2,5658.0,2,0,14,No,3,1,Yes
25,1,3084.0,2,0,13,No,3,1,Yes
31,4,13584.0,1,2,15,No,3,2,No
35,3,9137.0,5,2,11,No,3,2,No
51,5,20968.0,19,3,13,No,3,3,No
34,4,14192.0,12,2,20,Yes,2,1,Yes
27,2,5540.0,1,1,14,No,3,1,Yes
27,3,9217.0,3,1,20,No,3,2,Yes
42,5,19313.0,2,3,5,Yes,2,1,Yes
39,4,13976.0,5,2,10,Yes,2,1,Yes
35,3,9016.0,1,0,5,No,3,1,Yes
40,5,20048.0,8,3,22,No,3,4,No
32,2,5874.0,4,1,4,Yes,2,2,Yes
34,3,9568.0,7,0,12,No,3,3,No
33,4,13166.0,5,2,5,No,3,4,No
30,1,3296.0,0,0,7,No,3,1,Yes
48,4,13370.0,3,3,14,No,3,2,No
42,3,8504.0,2,2,8,No,4,4,No
52,4,13690.0,3,2,5,Yes,2,3,Yes
33,2,6242.0,1,1,16,Yes,2,1,Yes
37,2,4942.0,0,0,8,No,3,1,Yes
52,5,21045.0,19,3,4,No,4,4,No
34,3,8146.0,3,2,4,No,4,2,No
27,1,2884.0,1,0,20,No,4,3,Yes
34,2,4909.0,0,2,7,No,4,1,No
32,3,9883.0,6,2,15,No,4,2,Yes
35,4,13844.0,7,1,13,No,4,4,No
26,1,2405.0,1,0,15,No,3,3,Yes
52,5,21084.0,17,3,16,No,4,3,No
28,2,5519.0,0,0,8,No,4,2,Yes
49,5,20208.0,12,3,16,No,3,3,No
33,3,8641.0,3,2,5,No,4,1,Yes
35,4,13723.0,10,3,27,No,4,2,No
51,4,14913.0,7,1,5,No,4,3,No
44,5,19724.0,10,3,23,No,4,4,No
23,3,8689.0,2,2,3,No,4,3,No
29,1,2953.0,2,0,3,No,4,1,Yes
30,3,9147.0,6,2,11,No,3,2,Yes
45,3,9370.0,4,2,16,No,3,2,Yes
22,1,2971.0,1,0,17,Yes,3,1,Yes
25,2,5145.0,1,0,9,No,3,2,Yes
47,4,14108.0,4,2,15,No,4,2,Yes
26,3,8970.0,1,3,15,Yes,3,2,Yes
31,3,9112.0,2,1,9,No,3,2,Yes
54,5,20137.0,14,3,8,No,4,3,No
40,4,12865.0,2,3,17,No,4,3,No
29,3,9187.0,4,2,8,No,3,1,Yes
21,4,13816.0,0,2,14,No,3,4,No
52,5,20420.0,11,3,12,Yes,2,2,Yes
49,5,21115.0,14,3,16,Yes,3,4,No
41,4,13663.0,5,3,10,No,3,2,No
29,2,6049.0,2,0,14,Yes,3,2,Yes
34,1,3432.0,3,0,12,No,3,2,Yes
43,5,20530.0,13,3,13,No,3,4,No
39,2,6466.0,1,1,3,No,3,3,Yes
33,3,9387.0,4,1,19,Yes,3,2,Yes
35,4,14256.0,7,3,22,Yes,2,1,Yes
49,2,5017.0,0,0,13,No,4,1,Yes
42,2,5301.0,0,1,9,No,3,2,Yes
35,4,14017.0,8,2,26,No,3,1,Yes
28,2,6093.0,6,0,5,No,3,2,Yes
32,3,9193.0,8,0,10,No,3,2,No
29,4,13049.0,2,1,22,No,3,3,No
46,2,5922.0,2,0,12,Yes,2,2,Yes
45,3,8561.0,2,1,8,Yes,2,1,Yes
43,5,20423.0,9,3,13,No,3,4,No
46,4,13040.0,1,2,4,Yes,2,2,Yes
38,3,9179.0,9,1,6,Yes,3,2,Yes
20,1,2942.0,0,0,18,No,3,1,Yes
26,1,2664.0,0,0,18,No,3,3,Yes
40,4,14693.0,11,3,5,No,3,4,No
37,4,14317.0,8,3,5,No,3,3,No
33,2,5808.0,1,1,19,No,3,2,Yes
27,2,5221.0,0,1,5,No,3,2,Yes
29,3,9404.0,6,1,9,No,4,3,No
31,3,8483.0,1,2,25,Yes,2,1,Yes
40,2,5627.0,1,1,28,No,4,4,No
43,5,20529.0,11,3,16,No,3,4,No
44,2,6001.0,6,0,20,Yes,2,1,Yes
29,3,8540.0,0,1,7,No,3,2,Yes
27,2,5797.0,0,0,14,No,3,3,No
26,1,3006.0,0,0,11,No,4,3,No
32,2,6063.0,2,1,11,No,4,3,No
28,4,13237.0,1,2,10,Yes,2,1,Yes
45,2,5728.0,3,1,7,No,3,3,Yes
22,2,5563.0,1,0,26,No,3,1,Yes
45,3,8704.0,5,2,17,No,3,3,No
29,1,3089.0,1,0,7,No,3,2,Yes
27,4,13016.0,1,2,16,No,3,3,No
21,1,3680.0,0,0,6,No,3,2,Yes
49,2,7008.0,12,0,23,Yes,2,2,Yes
56,5,21248.0,19,3,5,No,4,4,No
36,2,6662.0,4,0,2,No,3,3,No
42,3,8932.0,0,2,10,No,3,1,Yes
46,2,6719.0,9,0,10,No,3,4,No
41,5,18480.0,0,3,4,No,4,4,No
35,1,2492.0,1,0,17,No,3,1,Yes
43,5,19721.0,4,3,1,Yes,3,4,No
42,5,21319.0,20,3,15,No,4,4,No
37,3,9221.0,8,0,20,Yes,2,2,Yes
46,4,13867.0,4,2,9,No,4,4,No
27,3,9059.0,1,2,6,No,4,1,No
58,5,21435.0,23,3,5,No,3,4,No
46,3,9017.0,2,3,11,No,4,3,No
36,3,8540.0,2,0,7,No,3,3,No
41,4,14755.0,12,0,19,Yes,3,2,Yes
24,1,3200.0,0,0,1,No,3,1,Yes
32,3,8461.0,0,2,17,No,4,4,No
39,2,6205.0,1,1,13,No,3,1,Yes
48,5,21008.0,17,3,13,No,3,4,No
51,5,18981.0,1,3,1,No,4,3,No
47,3,7473.0,0,1,17,Yes,1,1,Yes
41,4,13667.0,8,3,18,Yes,2,1,Yes
38,4,14677.0,9,1,5,Yes,1,1,Yes
53,4,12716.0,2,3,10,No,3,2,No
42,5,20148.0,10,3,6,No,4,4,No
30,1,2912.0,4,0,13,Yes,2,1,Yes
47,4,13647.0,5,2,19,Yes,2,2,Yes
36,4,13820.0,5,3,13,No,4,4,No
53,5,19553.0,8,3,13,No,3,2,No
37,1,2868.0,1,0,9,No,4,2,Yes
39,5,20223.0,15,3,14,No,3,3,No
22,1,3145.0,0,0,6,No,3,1,Yes
38,5,21161.0,7,3,9,No,4,4,No
27,2,5674.0,1,0,6,Yes,2,1,Yes
38,4,14107.0,9,3,9,Yes,2,1,Yes
38,3,8709.0,2,1,9,No,3,2,Yes
34,1,2891.0,3,0,4,No,3,2,Yes
42,3,8343.0,2,1,3,No,4,4,No
48,5,19065.0,5,3,18,No,3,3,No
35,4,14383.0,9,2,3,No,3,1,Yes
40,2,5558.0,5,0,5,No,3,2,Yes
36,2,5578.0,4,1,24,No,4,3,No
32,1,3068.0,2,0,19,Yes,3,2,Yes
44,5,20767.0,12,3,20,No,3,3,No
32,3,9146.0,7,2,26,No,4,4,No
46,5,20930.0,16,3,5,No,4,4,No
38,1,3401.0,0,0,4,Yes,2,1,Yes
51,2,6262.0,1,0,24,No,3,2,Yes
40,4,13681.0,5,3,22,Yes,2,3,No
25,2,5576.0,0,0,13,No,4,2,Yes
37,5,20215.0,6,3,1,No,3,4,No
30,3,8463.0,2,0,6,No,3,2,Yes
49,3,9290.0,4,2,24,Yes,3,2,Yes
44,5,20733.0,12,3,1,No,4,4,No
47,4,14266.0,9,3,12,No,3,3,No
51,5,20329.0,12,3,10,Yes,2,3,No
34,4,13947.0,7,3,22,No,3,4,No
29,2,5964.0,0,1,6,No,4,2,Yes
28,2,5604.0,4,1,22,No,3,1,Yes
29,3,7991.0,1,2,4,No,3,2,No
51,2,5936.0,6,2,11,No,3,1,Yes
52,5,21136.0,15,3,10,No,3,4,No
40,3,8727.0,3,2,15,No,4,3,No
39,4,12817.0,2,0,4,Yes,3,4,Yes
35,2,6354.0,1,0,4,No,3,1,Yes
39,5,19820.0,5,3,16,Yes,3,2,Yes
25,1,3493.0,1,0,14,No,4,2,Yes
39,3,8397.0,2,0,9,No,4,1,Yes
35,4,14121.0,7,2,23,No,4,4,No
41,1,2461.0,0,0,5,Yes,2,1,Yes
30,2,5541.0,6,1,20,No,4,1,Yes
21,1,3674.0,1,0,7,No,4,3,Yes
23,3,9046.0,1,3,20,No,3,2,Yes
35,4,13360.0,3,3,7,No,3,2,No
50,5,19138.0,4,3,9,No,3,3,No
59,5,21070.0,15,3,20,No,3,3,No
50,2,6607.0,5,1,5,No,4,3,No
36,3,8636.0,2,2,2,No,3,1,Yes
39,5,19145.0,1,3,4,No,4,4,No
36,5,18967.0,2,3,8,No,4,4,No
27,5,19115.0,1,3,11,No,4,4,No
21,1,3262.0,0,0,5,No,4,2,Yes
32,2,5763.0,1,1,13,No,3,1,Yes
48,3,8414.0,3,2,7,Yes,3,3,Yes
34,3,8822.0,5,1,15,No,3,3,No
31,2,6003.0,6,0,14,Yes,2,1,Yes
29,4,13505.0,2,1,25,No,3,2,Yes
45,4,13574.0,2,3,7,No,3,2,No
35,1,2611.0,2,0,3,No,3,2,Yes
31,1,2908.0,0,0,4,No,4,2,Yes
56,3,8252.0,3,1,12,No,4,3,Yes
44,4,13357.0,1,2,19,No,4,4,No
27,3,8275.0,0,2,17,No,4,4,No
45,5,19849.0,10,3,14,No,3,3,No
27,1,3032.0,2,0,13,Yes,2,1,Yes
31,1,3083.0,0,0,5,No,4,3,Yes
33,2,6324.0,4,3,20,No,3,3,No
59,5,20394.0,12,3,18,Yes,2,2,Yes
27,3,8784.0,5,2,8,No,4,4,No
35,4,14016.0,8,3,1,No,4,4,No
44,5,20927.0,19,3,5,No,2,2,No
27,1,3518.0,2,0,13,Yes,2,1,Yes
24,3,8562.0,2,2,19,No,3,1,Yes
31,2,6554.0,3,1,1,Yes,2,4,Yes
36,1,3348.0,0,0,17,No,4,2,Yes
25,2,5545.0,1,0,25,Yes,2,2,Yes
51,3,8367.0,1,2,11,No,4,1,Yes
36,2,5871.0,2,1,20,No,4,3,Yes
31,4,13121.0,4,1,6,No,3,4,No
36,2,6766.0,10,2,16,Yes,2,1,Yes
50,4,14175.0,7,1,25,No,4,3,No
43,2,5347.0,0,1,8,No,3,3,Yes
29,3,8581.0,5,2,17,Yes,2,3,Yes
41,5,20286.0,14,3,15,No,3,4,No
31,4,13768.0,2,2,6,Yes,2,1,Yes
28,3,8158.0,2,1,3,No,3,2,Yes
31,4,13084.0,4,2,11,No,4,4,No
34,3,9501.0,1,2,21,No,3,1,Yes
27,2,5351.0,1,1,6,No,3,2,Yes
34,1,2412.0,2,0,12,No,4,3,No
42,3,8328.0,3,1,7,Yes,2,1,Yes
48,5,21260.0,19,3,5,No,4,4,No
31,3,9085.0,3,1,5,No,4,2,No
31,5,19855.0,3,3,19,No,3,4,No
19,2,5456.0,0,0,13,No,3,1,Yes
41,3,8614.0,3,0,6,No,3,3,Yes
32,4,13700.0,5,2,6,No,3,4,No
34,5,20064.0,12,3,9,No,4,4,No
28,2,6078.0,1,0,24,No,4,3,No
26,1,3225.0,3,0,13,Yes,2,1,Yes
36,4,14040.0,10,2,5,No,3,3,No
22,1,3121.0,0,0,7,No,4,2,Yes
39,4,14124.0,5,2,11,No,4,4,No
54,5,21423.0,21,3,16,No,3,4,No
46,3,8907.0,3,2,19,Yes,3,2,Yes
35,4,12656.0,1,3,9,No,4,4,No
51,4,14914.0,14,2,6,No,4,1,No
44,4,13501.0,1,2,9,No,4,4,No
37,2,5720.0,2,2,14,Yes,2,1,Yes
25,1,4005.0,2,0,12,No,3,2,Yes
27,3,8607.0,0,0,2,Yes,2,2,Yes
23,3,8770.0,1,0,25,Yes,2,1,Yes
42,4,13527.0,5,3,8,No,3,2,No
26,2,5396.0,3,1,12,No,3,1,Yes
26,1,2536.0,2,0,9,No,3,1,Yes
32,1,3570.0,7,0,5,No,4,3,Yes
22,1,2892.0,1,0,13,No,4,1,Yes
26,1,3160.0,1,0,16,Yes,2,1,Yes
56,5,19786.0,4,3,5,No,4,4,No
41,3,9136.0,5,1,5,No,4,1,Yes
27,1,3516.0,2,0,27,Yes,2,1,Yes
45,2,6628.0,8,0,10,No,4,2,No
39,5,20798.0,9,3,22,No,4,4,No
28,2,6200.0,3,0,14,No,4,4,No
48,5,19964.0,7,3,2,Yes,2,4,No
22,1,2662.0,1,0,26,No,4,2,Yes
31,2,5848.0,2,1,16,No,4,2,Yes
38,2,5578.0,4,1,22,No,3,2,Yes
26,3,8622.0,1,1,6,No,4,4,No
29,3,8138.0,2,1,16,No,3,1,Yes
38,4,12670.0,2,2,18,Yes,2,2,Yes
36,2,7464.0,4,1,17,No,3,4,No
32,2,5670.0,2,1,11,No,3,1,Yes
31,2,5939.0,0,1,9,No,3,1,Yes
29,2,5576.0,1,1,16,No,4,2,Yes
40,4,13158.0,2,2,12,No,4,3,No
29,2,4800.0,0,2,10,No,3,1,Yes
29,4,14256.0,4,2,3,No,4,3,No
31,3,8288.0,3,1,8,No,4,2,Yes
32,5,19333.0,1,3,18,No,4,4,No
38,2,5347.0,0,1,4,No,4,3,No
34,3,9132.0,3,1,3,No,3,1,Yes
37,5,19888.0,8,3,11,No,3,4,No
56,5,19230.0,2,3,8,No,3,3,No
39,2,5408.0,1,2,2,No,3,2,Yes
38,5,20451.0,10,3,14,No,3,3,No
32,2,5395.0,3,1,6,No,4,3,No
50,5,21100.0,16,3,7,Yes,3,4,No
34,3,8535.0,1,1,13,No,3,2,Yes
36,3,8492.0,3,0,11,No,4,2,No
33,1,3220.0,2,0,7,No,3,2,Yes
40,1,3945.0,4,0,5,No,3,1,Yes
31,5,19509.0,8,3,20,No,3,4,No
27,2,5189.0,1,0,23,No,3,3,Yes
23,1,3604.0,1,0,20,Yes,3,1,Yes
42,4,13332.0,3,0,12,No,4,4,No
47,5,20012.0,7,3,6,No,3,4,No
32,3,9171.0,4,0,22,Yes,3,1,Yes
44,4,13626.0,7,1,19,Yes,2,1,Yes
33,1,3074.0,3,0,20,No,3,2,Yes
35,1,2968.0,0,0,20,No,3,1,Yes
33,3,8809.0,0,2,19,Yes,2,1,Yes
25,1,3329.0,1,0,21,No,3,1,Yes
44,5,20580.0,12,3,14,No,4,4,No
34,4,13932.0,4,2,3,No,3,3,No
25,2,6109.0,2,2,16,No,3,1,Yes
26,2,5585.0,5,0,14,No,3,1,Yes
44,5,19660.0,9,3,13,No,3,4,No
29,5,19425.0,6,3,7,No,3,3,No
42,4,13329.0,2,3,21,No,4,4,No
30,2,6377.0,7,0,2,No,3,1,Yes
37,5,20328.0,7,3,5,No,4,4,No
31,4,14440.0,7,3,26,No,3,2,No
51,5,20720.0,15,3,23,No,3,4,No
35,4,12285.0,3,2,10,No,3,4,No
38,4,13641.0,2,1,9,No,4,4,No
27,1,2464.0,2,0,19,Yes,2,1,Yes
29,2,6139.0,5,0,4,Yes,3,1,Yes
36,4,13025.0,2,2,6,No,4,4,No
22,1,3062.0,0,0,9,No,4,2,Yes
28,4,12447.0,4,3,4,No,4,3,No
31,1,3443.0,3,0,2,Yes,3,2,Yes
37,5,20101.0,12,3,10,No,4,4,No
24,1,3546.0,2,0,13,No,4,2,Yes
50,5,19882.0,6,3,3,No,3,4,No
33,4,14004.0,4,3,8,Yes,2,3,Yes
21,2,5687.0,1,0,20,No,3,1,Yes
21,1,3070.0,0,0,12,No,4,1,Yes
25,4,13110.0,0,1,9,No,3,4,No
32,2,5656.0,5,1,18,No,3,2,Yes
25,1,2254.0,1,0,10,No,3,1,Yes
31,3,7818.0,0,2,23,Yes,3,1,Yes
28,1,2837.0,0,0,7,No,3,1,Yes
46,5,20532.0,10,3,4,No,4,4,No
38,5,19751.0,7,3,23,No,3,2,No
53,5,18848.0,1,3,4,No,4,4,No
37,4,13009.0,1,2,11,No,3,4,No
38,1,2636.0,0,0,2,No,3,1,Yes
45,5,20118.0,13,3,13,No,3,3,No
47,5,19724.0,8,3,24,No,4,4,No
35,4,13541.0,6,3,3,No,4,3,No
28,2,5510.0,1,0,21,No,3,1,Yes
46,5,19836.0,8,3,4,No,3,3,No
56,5,19015.0,3,3,8,No,4,4,No
35,5,20853.0,12,3,5,No,3,4,No
41,5,19359.0,2,3,15,No,4,4,No
21,1,3437.0,1,0,14,Yes,2,1,Yes
46,4,13977.0,5,3,7,No,3,3,No
29,4,13331.0,3,2,4,No,3,3,No
38,5,19091.0,6,3,7,Yes,2,1,Yes
49,5,18671.0,8,3,11,No,4,4,No
34,1,3585.0,1,0,15,No,4,1,Yes
40,4,13637.0,3,2,13,No,3,1,Yes
29,2,5436.0,1,1,8,No,4,2,Yes
26,1,3476.0,1,0,23,No,4,1,Yes
53,5,21377.0,19,3,2,Yes,2,3,No
44,5,20806.0,14,3,23,No,4,4,No
47,3,9124.0,3,2,9,No,3,2,Yes
41,5,20941.0,12,3,13,No,3,4,No
30,1,2713.0,0,0,18,No,3,1,Yes
42,3,9872.0,5,1,18,No,4,3,No
33,4,14240.0,4,3,13,No,4,4,No
23,1,2846.0,0,0,9,Yes,2,1,Yes
37,4,14108.0,8,2,6,Yes,2,1,Yes
37,3,8788.0,5,2,7,No,4,3,No
34,5,19315.0,5,3,15,No,3,3,No
36,1,3052.0,0,0,5,No,3,1,Yes
44,4,14625.0,8,2,3,No,4,4,No
25,4,13281.0,2,1,4,No,3,4,No
25,1,3375.0,0,0,16,No,4,2,Yes
47,5,21518.0,20,3,4,No,3,3,No
27,3,8628.0,0,3,7,No,4,4,No
46,5,19878.0,9,3,15,No,4,4,No
36,3,7983.0,2,2,12,Yes,2,1,Yes
39,5,18725.0,0,3,15,No,4,4,No
42,4,14178.0,8,3,27,No,4,4,No
34,3,9062.0,5,1,3,No,4,2,Yes
26,2,5389.0,0,0,3,No,4,3,No
51,4,12635.0,2,3,16,Yes,2,2,Yes
42,5,20645.0,12,3,6,No,4,4,No
27,1,3256.0,4,0,12,Yes,3,1,Yes
36,2,5753.0,1,0,3,No,3,1,Yes
23,1,3636.0,2,0,3,No,4,3,Yes
26,3,8561.0,0,1,26,No,4,4,No
25,1,2829.0,0,0,11,Yes,2,1,Yes
39,5,20435.0,13,3,13,No,4,4,No
23,2,5804.0,0,2,6,No,3,2,No
20,2,4892.0,0,0,2,No,3,2,Yes
33,4,14022.0,4,3,15,Yes,2,2,Yes
35,4,13012.0,4,3,12,No,3,3,No
34,5,20256.0,11,3,12,No,3,2,No
18,1,3059.0,0,0,11,Yes,2,1,Yes
46,5,19694.0,7,3,20,No,4,4,No
36,3,8958.0,4,1,3,No,4,4,No
27,3,8947.0,3,2,16,No,4,2,No
29,3,8294.0,4,1,16,No,3,1,Yes
29,4,13097.0,2,3,11,No,4,4,No
44,4,13323.0,3,2,6,No,4,4,No
28,1,2715.0,1,0,15,No,3,1,Yes
35,5,19801.0,9,3,15,No,4,4,No
31,3,9031.0,3,2,9,No,3,3,No
34,2,5140.0,1,1,4,No,3,1,Yes
32,3,8955.0,2,3,6,No,4,3,No
43,4,14190.0,7,2,4,No,3,4,No
35,3,9486.0,4,2,10,Yes,2,2,Yes
28,2,5362.0,1,1,27,No,3,1,Yes
40,3,8625.0,0,0,15,No,4,3,No
38,3,8646.0,3,1,17,No,4,2,Yes
31,2,6378.0,4,1,17,No,3,1,Yes
27,1,3034.0,1,0,3,No,3,1,Yes
22,1,2873.0,1,0,7,Yes,2,1,Yes
38,4,14976.0,11,2,17,Yes,2,2,Yes
51,4,12962.0,1,2,25,No,3,3,No
22,1,2810.0,0,0,12,No,3,1,Yes
48,5,18754.0,3,3,12,Yes,3,4,No
36,1,3414.0,8,0,7,No,3,3,Yes
37,4,14325.0,8,2,20,No,3,3,No
23,1,3623.0,1,0,18,No,3,1,Yes
35,4,13927.0,5,2,10,No,3,4,No
25,2,5556.0,1,0,27,No,3,1,Yes
39,5,20505.0,11,3,4,No,4,4,No
30,1,2938.0,2,0,18,No,4,2,Yes
38,2,5643.0,0,0,5,No,4,1,Yes
39,2,5630.0,4,0,18,No,4,2,Yes
27,3,7905.0,1,2,5,Yes,2,1,Yes
23,1,3171.0,0,0,26,No,3,1,Yes
49,2,6104.0,2,1,17,No,3,4,No
18,1,2924.0,0,0,23,Yes,2,1,Yes
51,3,9105.0,8,1,9,No,3,2,Yes
52,3,8563.0,0,2,16,No,4,3,No
32,3,9773.0,6,2,5,No,3,4,No
27,2,5765.0,5,1,15,Yes,2,2,Yes
28,1,2765.0,1,0,11,No,4,1,Yes
36,1,3061.0,4,0,24,No,3,2,Yes
33,2,5436.0,4,0,6,No,4,3,Yes
37,3,9415.0,6,0,28,Yes,2,1,Yes
39,1,2333.0,1,0,18,No,3,1,Yes
31,1,3850.0,3,0,10,Yes,3,2,Yes
51,5,19567.0,4,3,24,No,4,4,No
29,2,5648.0,1,0,16,No,4,2,Yes
22,1,2328.0,0,0,11,No,3,1,Yes
27,2,6139.0,2,1,5,No,3,2,Yes
33,5,19560.0,3,3,2,No,3,4,No
50,5,20737.0,17,3,6,No,4,4,No
26,3,8935.0,0,2,5,No,3,2,Yes
56,4,14400.0,9,3,4,No,3,3,No
33,5,19477.0,5,3,8,No,4,4,No
46,4,12601.0,3,2,4,No,3,3,No
39,4,14084.0,10,3,16,No,3,2,No
43,5,20216.0,11,3,3,Yes,2,2,Yes
36,4,13094.0,3,3,3,Yes,3,2,Yes
29,1,3967.0,6,0,19,No,4,2,Yes
22,2,5436.0,2,1,6,No,4,3,No
54,4,13178.0,2,3,26,Yes,2,2,Yes
30,2,6223.0,5,1,18,No,4,2,Yes
27,2,5736.0,2,0,14,No,3,1,Yes
34,5,19609.0,7,3,9,Yes,2,3,No
47,5,19670.0,9,3,14,No,4,4,No
43,2,5603.0,2,0,23,No,4,1,Yes
40,4,13454.0,9,3,6,No,3,3,No
40,4,13688.0,6,3,4,No,4,4,No
30,1,4124.0,3,0,13,No,4,2,Yes
28,2,5993.0,4,0,6,No,3,2,Yes
35,2,5624.0,2,1,6,Yes,3,2,Yes
38,5,19666.0,8,3,9,No,4,4,No
49,3,9557.0,5,1,19,No,3,1,Yes
41,3,8857.0,7,2,18,No,4,4,No
34,1,3906.0,6,0,13,No,3,1,Yes
34,2,5946.0,3,2,17,No,3,1,Yes
34,1,3589.0,5,0,3,No,4,1,Yes
42,5,20385.0,9,3,19,No,3,3,No
28,2,5543.0,1,2,4,No,4,4,No
38,3,9350.0,4,0,8,No,3,2,Yes
26,1,3850.0,2,0,23,No,3,2,Yes
36,2,5712.0,6,0,12,Yes,2,1,Yes
20,1,2515.0,0,0,6,Yes,2,2,Yes
23,1,2283.0,0,0,4,Yes,3,1,Yes
25,2,5578.0,0,0,7,No,4,4,No
43,4,14195.0,6,2,25,No,4,4,No
50,3,8516.0,3,2,5,No,3,2,No
47,3,8640.0,1,3,15,No,4,2,No
33,2,7064.0,8,1,11,No,4,2,Yes
33,5,20520.0,7,3,12,No,4,4,No
42,4,13693.0,4,3,14,No,4,4,No
47,3,8288.0,2,2,5,No,4,3,No
37,1,3621.0,1,0,8,Yes,2,1,Yes
25,5,19218.0,1,3,6,Yes,3,4,No
39,2,6195.0,4,0,22,No,3,1,Yes
28,1,3174.0,4,0,10,No,4,3,No
34,4,13874.0,7,2,16,No,4,4,No
33,3,8087.0,1,1,17,No,4,2,Yes
34,2,5030.0,1,1,9,No,4,3,No
29,2,4778.0,2,1,1,No,4,3,No
38,4,13723.0,5,2,10,No,4,3,No
50,4,14424.0,8,1,8,No,4,3,No
21,4,12917.0,0,2,5,No,3,3,No
37,2,5559.0,2,2,3,No,3,2,Yes
27,2,6367.0,2,0,7,Yes,3,1,Yes
34,1,2783.0,3,0,4,No,3,1,Yes
23,2,5476.0,2,1,15,No,4,2,Yes
28,3,8311.0,3,0,2,Yes,2,1,Yes
50,3,8355.0,3,1,5,No,4,3,Yes
35,3,8720.0,1,3,14,No,3,3,No
41,5,18995.0,4,3,7,No,3,4,No
32,1,2609.0,0,0,11,No,3,2,Yes
55,5,19914.0,8,3,14,Yes,2,3,Yes
49,4,13445.0,2,2,6,No,4,3,No
35,2,5932.0,0,1,10,No,3,1,Yes
25,1,3265.0,1,0,6,No,3,1,Yes
28,3,8412.0,1,1,14,Yes,2,2,Yes
24,2,5301.0,0,3,19,Yes,3,2,Yes
46,5,19575.0,3,3,10,No,4,4,No
34,4,13594.0,5,2,9,No,4,4,No
27,1,3354.0,1,0,15,No,3,1,Yes
55,5,19019.0,4,3,16,No,3,4,No
23,1,2749.0,1,0,5,No,3,2,Yes
42,2,5778.0,0,1,11,No,4,4,No
36,3,8510.0,3,3,4,No,4,3,No
35,3,8030.0,0,1,3,No,3,2,Yes
31,1,3935.0,6,0,18,No,3,1,Yes
50,4,12788.0,2,1,7,No,4,3,No
26,4,13948.0,5,3,14,No,4,4,No
32,5,19527.0,4,3,21,No,4,3,No
46,4,13720.0,6,1,7,No,3,3,No
30,4,13768.0,4,1,16,No,4,4,No
19,1,2929.0,0,0,17,No,3,1,Yes
39,4,13725.0,4,3,16,No,4,3,No
30,3,8939.0,1,1,15,Yes,2,1,Yes
43,2,6529.0,4,0,7,No,4,4,No
46,3,9432.0,7,3,8,No,4,3,No
34,3,8682.0,1,2,22,No,3,1,Yes
46,5,19439.0,5,3,11,No,4,4,No
28,4,12833.0,3,2,7,No,4,4,No
25,1,2434.0,1,0,4,Yes,3,2,Yes
18,3,8348.0,0,0,5,No,3,3,Yes
54,5,20835.0,12,3,17,No,4,4,No
50,4,14180.0,8,3,17,Yes,2,3,Yes
30,3,8427.0,3,2,18,No,3,1,Yes
28,4,13481.0,4,1,2,No,2,1,Yes
38,5,19247.0,5,3,3,No,4,4,No
42,3,9296.0,8,2,12,Yes,2,1,Yes
36,4,14006.0,5,2,20,No,3,3,No
41,4,13282.0,7,2,14,No,4,3,No
26,1,3399.0,0,0,5,No,3,1,Yes
22,1,2377.0,1,0,14,No,3,2,Yes
53,4,12506.0,2,3,18,No,3,4,No
44,4,13420.0,7,3,6,No,3,4,No
32,2,5532.0,0,1,13,No,3,1,Yes
32,1,3237.0,4,0,24,No,3,1,Yes
45,5,19564.0,3,3,23,No,4,4,No
31,2,5713.0,2,0,12,No,4,1,Yes
25,2,6065.0,2,0,4,No,4,3,No
26,2,5722.0,1,1,16,No,4,2,Yes
48,3,8594.0,2,0,5,No,4,3,Yes
43,4,13307.0,4,3,10,No,3,2,No
51,3,9654.0,3,2,20,Yes,2,2,Yes
38,4,14652.0,9,3,5,No,3,3,No
29,3,8818.0,1,2,21,Yes,3,3,Yes
42,3,8680.0,1,2,6,No,3,1,Yes
31,3,8223.0,1,1,2,No,4,4,No
56,4,13931.0,2,2,2,No,4,3,No
20,1,2501.0,0,0,23,No,4,1,Yes
45,5,20601.0,14,3,5,Yes,2,4,No
32,1,3020.0,1,0,13,No,4,2,Yes
43,3,9150.0,3,2,15,No,4,3,No
44,4,14448.0,6,3,11,No,4,4,No
45,5,19384.0,3,3,14,No,3,4,No
22,3,7836.0,0,2,10,No,3,2,Yes
43,3,9306.0,7,0,29,No,4,2,Yes
42,3,8466.0,0,2,7,Yes,3,3,Yes
22,1,2919.0,1,0,15,No,4,2,Yes
21,1,3083.0,0,0,12,Yes,3,1,Yes
19,3,8139.0,0,1,7,No,4,3,No
49,5,20850.0,14,3,13,No,3,4,No
45,5,19441.0,11,3,5,Yes,3,4,No
49,5,18959.0,5,3,9,No,4,3,No
46,4,13526.0,7,2,10,No,3,1,Yes
25,1,3227.0,1,0,19,No,4,3,Yes
30,2,5531.0,0,0,10,No,3,4,No
